2018-08-13T10:00:10Z	cpu-total	core-cmhadoop3-6.novalocal	0	0	98.49485246	0.103263761	0	0	0.018775229	0	0.635228588	0.747879964
2018-08-13T10:00:10Z	cpu20	core-cmhadoop3-6.novalocal	0	0	97.49498998	0	0	0	0	0	2.004008016	0.501002004
2018-08-13T10:00:10Z	cpu5	core-cmhadoop3-6.novalocal	0	0	98.39679359	0.400801603	0	0	0.100200401	0	0.200400802	0.901803607
2018-08-13T10:00:10Z	cpu4	core-cmhadoop3-6.novalocal	0	0	97.39478958	0.400801603	0	0	0.100200401	0	0.200400802	1.903807615
2018-08-13T10:00:10Z	cpu2	core-cmhadoop3-6.novalocal	0	0	98.99699098	0	0	0	0	0	0.300902708	0.702106319
2018-08-13T10:00:10Z	cpu31	core-cmhadoop3-6.novalocal	0	0	99.3	0.2	0	0	0	0	0.3	0.2
2018-08-13T10:00:10Z	cpu10	core-cmhadoop3-6.novalocal	0	0	99.59999999	0	0	0	0	0	0.1	0.3
2018-08-13T10:00:10Z	cpu30	core-cmhadoop3-6.novalocal	0	0	97.99799801	0	0	0	0	0	1.901901902	0.1001001
2018-08-13T10:00:10Z	cpu13	core-cmhadoop3-6.novalocal	0	0	99.69999999	0	0	0	0	0	0.1	0.2
2018-08-13T10:00:10Z	cpu19	core-cmhadoop3-6.novalocal	0	0	95.39539539	1.701701701	0	0	0	0	2.302302302	0.6006006
2018-08-13T10:00:10Z	cpu3	core-cmhadoop3-6.novalocal	0	0	98.4939759	0.100401606	0	0	0	0	0.301204819	1.104417671
2018-08-13T10:00:10Z	cpu29	core-cmhadoop3-6.novalocal	0	0	97.7022977	0	0	0	0	0	2.097902098	0.1998002
2018-08-13T10:00:10Z	cpu18	core-cmhadoop3-6.novalocal	0	0	96.99699701	0	0	0	0	0	2.402402402	0.600600601
2018-08-13T10:00:10Z	cpu28	core-cmhadoop3-6.novalocal	0	0	97.99599199	0	0	0	0	0	1.803607215	0.200400802
2018-08-13T10:00:10Z	cpu27	core-cmhadoop3-6.novalocal	0	0	99.69999999	0	0	0	0	0	0.2	0.1
2018-08-13T10:00:10Z	cpu12	core-cmhadoop3-6.novalocal	0	0	98.69999999	0	0	0	0	0	0.2	1.1
2018-08-13T10:00:10Z	cpu17	core-cmhadoop3-6.novalocal	0	0	96.08040202	0	0	0	0	0	2.311557789	1.608040201
2018-08-13T10:00:10Z	cpu26	core-cmhadoop3-6.novalocal	0	0	99.3	0.1	0	0	0	0	0.4	0.2
2018-08-13T10:00:10Z	cpu0	core-cmhadoop3-6.novalocal	0	0	97.89368105	0	0	0	0	0	0.300902708	1.805416249
2018-08-13T10:00:10Z	cpu25	core-cmhadoop3-6.novalocal	0	0	99.49999999	0	0	0	0	0	0.4	0.1
2018-08-13T10:00:10Z	cpu16	core-cmhadoop3-6.novalocal	0	0	99.40059941	0	0	0	0.0999001	0	0.1998002	0.2997003
2018-08-13T10:00:10Z	cpu24	core-cmhadoop3-6.novalocal	0	0	99.79999999	0	0	0	0	0	0.1	0.1
2018-08-13T10:00:10Z	cpu1	core-cmhadoop3-6.novalocal	0	0	97.89156627	0.100401606	0	0	0.100401606	0	0.200803213	1.706827309
2018-08-13T10:00:10Z	cpu23	core-cmhadoop3-6.novalocal	0	0	98.59999999	0	0	0	0.1	0	0.7	0.6
2018-08-13T10:00:10Z	cpu11	core-cmhadoop3-6.novalocal	0	0	99.8	0	0	0	0	0	0.1	0.1
2018-08-13T10:00:10Z	cpu15	core-cmhadoop3-6.novalocal	0	0	98.60000001	0.1	0	0	0	0	0	1.3
2018-08-13T10:00:10Z	cpu22	core-cmhadoop3-6.novalocal	0	0	98.19458375	0	0	0	0	0	0.300902708	1.504513541
2018-08-13T10:00:10Z	cpu9	core-cmhadoop3-6.novalocal	0	0	99.8	0	0	0	0	0	0.1	0.1
2018-08-13T10:00:10Z	cpu8	core-cmhadoop3-6.novalocal	0	0	99.1991992	0.2002002	0	0	0	0	0.2002002	0.4004004
2018-08-13T10:00:10Z	cpu21	core-cmhadoop3-6.novalocal	0	0	99.0990991	0	0	0	0	0	0.3003003	0.600600601
2018-08-13T10:00:10Z	cpu7	core-cmhadoop3-6.novalocal	0	0	96.99097293	0	0	0	0	0	0.200601805	2.808425276
2018-08-13T10:00:10Z	cpu6	core-cmhadoop3-6.novalocal	0	0	98.3935743	0	0	0	0	0	0.301204819	1.305220883
2018-08-13T10:00:10Z	cpu14	core-cmhadoop3-6.novalocal	0	0	99.1991992	0	0	0	0	0	0.2002002	0.600600601
2018-08-13T10:00:20Z	cpu6	core-cmhadoop3-6.novalocal	0	0	98.2	0.2	0	0	0.1	0	0.3	1.2
2018-08-13T10:00:20Z	cpu14	core-cmhadoop3-6.novalocal	0	0	99.39939939	0	0	0	0	0	0.2002002	0.4004004
2018-08-13T10:00:20Z	cpu29	core-cmhadoop3-6.novalocal	0	0	99.69969971	0	0	0	0	0	0.1001001	0.2002002
2018-08-13T10:00:20Z	cpu2	core-cmhadoop3-6.novalocal	0	0	99.2	0	0	0	0	0	0.3	0.5
2018-08-13T10:00:20Z	cpu4	core-cmhadoop3-6.novalocal	0	0	98.89669008	0.100300903	0	0	0	0	0.300902708	0.702106319
2018-08-13T10:00:20Z	cpu3	core-cmhadoop3-6.novalocal	0	0	98.69608828	0.702106319	0	0	0	0	0.200601805	0.401203611
2018-08-13T10:00:20Z	cpu30	core-cmhadoop3-6.novalocal	0	0	99.3006993	0	0	0	0	0	0.1998002	0.4995005
